timestamp,btc_short_liquidations
1664199600000.0,12296.26
1664199900000.0,6977.48
1664200500000.0,11113.21
1664201100000.0,5582.3
1664201700000.0,4846.05
1664202000000.0,17755.67
1664202300000.0,17828.3
1664202900000.0,13976.11
1664203500000.0,10593.68
1664203800000.0,13633.49
1664204700000.0,17326.07
1664205300000.0,17763.59
1664206200000.0,14913.43
1664206800000.0,514.66
1664207400000.0,15463.19
1664208000000.0,13278.6
1664208900000.0,13812.22
1664209800000.0,11772.49
1664210400000.0,27728.85
1664211000000.0,12754.33
1664211900000.0,11977.97
1664213100000.0,10188.69
1664214000000.0,24022.92
1664214900000.0,10408.12
1664215500000.0,12132.73
1664216700000.0,13682.36
1664217600000.0,47598.12
1664218500000.0,13712.54
1664219400000.0,10326.08
1664220300000.0,2899.41
1664221200000.0,17152.74
1664222100000.0,11630.3
1664222700000.0,193.47
1664223900000.0,10206.23
1664225100000.0,11008.71
1664227500000.0,5947.36
1664229000000.0,688.34
1664230800000.0,11237.27
1664232000000.0,10170.25
1664234100000.0,25905.47
1664235300000.0,12107.18
1664236200000.0,12493.35
1664237400000.0,48077.08
1664237700000.0,16688.13
1664238300000.0,11897.8
1664239200000.0,18379.69
1664240100000.0,65803.08
1664241000000.0,71075.49
1664241600000.0,60025.98
1664241900000.0,40262.72
1664242200000.0,99626.47
1664242500000.0,13304.11
1664242800000.0,2562.88
1664243100000.0,6442.67
1664243700000.0,25656.26
1664244300000.0,1365.15
1664244900000.0,20935.88
1664245800000.0,12597.15
1664247000000.0,389778.44
1664247600000.0,22596.17
1664247900000.0,23849.76
1664248200000.0,96184.15
1664248500000.0,16720.85
1664248800000.0,15192.2
1664249400000.0,10006.14
1664249700000.0,14191.92
1664250000000.0,7474.74
1664250600000.0,11308.74
1664251200000.0,27204.49
1664252100000.0,1950.22
1664252700000.0,22143.25
1664253300000.0,11832.34
1664254500000.0,11490.5
1664255700000.0,13203.54
1664256300000.0,18544.86
1664256900000.0,33918.7
1664257500000.0,1992.07
1664258100000.0,15983.03
1664258400000.0,13711.6
1664259000000.0,73580.15
1664259600000.0,24799.78
1664259900000.0,14618.14
1664260500000.0,13120.77
1664261400000.0,11612.23
1664262000000.0,2240.01
1664262600000.0,24440.12
1664263500000.0,11985.09
1664264400000.0,10651.57
1664265300000.0,12450.25
1664266200000.0,890.52
1664267400000.0,12773.99
1664268000000.0,400.9
1664268600000.0,11301.57
1664269500000.0,12993.1
1664270400000.0,2458.63
1664271300000.0,17708.83
1664271900000.0,1572.79
1664273100000.0,8182.58
1664274000000.0,3833.24
1664274900000.0,12265.1
1664275800000.0,7311.58
1664277000000.0,12870.36
1664277600000.0,9239.55
1664278500000.0,40519.52
1664279100000.0,11532.73
1664279700000.0,12331.96
1664280300000.0,76570.58
1664281200000.0,11755.82
1664281500000.0,13665.21
1664282100000.0,23807.13
1664283000000.0,11940.54
1664283600000.0,24490.94
1664283900000.0,22078.79
1664284200000.0,44436.82
1664284800000.0,11244.28
1664285100000.0,65810.14
1664285700000.0,47378.95
1664286000000.0,13625.07
1664286300000.0,15374.21
1664286600000.0,13632.07
1664286900000.0,20059.49
1664287500000.0,16457.89
1664288100000.0,22210.05
1664288700000.0,15546.04
1664289300000.0,18417.11
1664289900000.0,13851.96
1664290500000.0,6262.73
1664291400000.0,14108.17
1664292300000.0,3628.22
1664292900000.0,14891.54
1664293500000.0,14440.59
1664294100000.0,30861.51
1664294400000.0,23441.3
1664294700000.0,28407.73
1664295000000.0,51461.1
1664295300000.0,37064.14
1664295600000.0,40739.74
1664295900000.0,19770.48
1664296200000.0,30624.8
1664296500000.0,28678.73
1664296800000.0,48961.02
1664297100000.0,43228.25
1664297400000.0,61831.5
1664297700000.0,33679.99
1664298000000.0,35888.82
1664298300000.0,8263.29
1664298600000.0,19414.5
1664298900000.0,17464.42
1664299200000.0,24780.17
1664299500000.0,21644.38
1664299800000.0,32210.16
1664300100000.0,11682.82
1664300400000.0,15382.53
1664300700000.0,5726.61
1664301000000.0,10014.74
1664301300000.0,29783.95
1664301900000.0,12984.36
1664302500000.0,24795.36
1664303100000.0,40685.4
1664303700000.0,44501.99
1664304000000.0,11729.5
1664304300000.0,24180.24
1664304600000.0,2063.41
1664304900000.0,17277.77
1664305500000.0,8890.57
1664306100000.0,13789.39
1664306700000.0,17810.1
1664307300000.0,16945.98
1664307900000.0,27356.14
1664308500000.0,15644.07
1664309100000.0,15510.32
1664310300000.0,10178.47
1664311200000.0,28797.74
1664312400000.0,10606.39
1664313600000.0,15262.98
1664315400000.0,14815.03
1664316000000.0,10230.94
1664316600000.0,29977.29
1664317500000.0,11543.93
1664318700000.0,44503.24
1664319900000.0,12582.23
1664320800000.0,1084.27
1664322000000.0,10108.21
1664323500000.0,24987.78
1664324100000.0,18132.57
1664325000000.0,14743.68
1664325600000.0,11377.69
1664326800000.0,16013.71
1664328000000.0,20374.91
1664328600000.0,15916.28
1664329200000.0,14491.03
1664330100000.0,21500.3
1664331000000.0,13948.09
1664331300000.0,40396.73
1664331600000.0,38234.99
1664331900000.0,3866.07
1664332200000.0,11029.35
1664332500000.0,14387.29
1664332800000.0,16952.21
1664333100000.0,44036.48
1664333400000.0,16181.46
1664334000000.0,15861.93
1664334600000.0,10873.95
1664335200000.0,20514.1
1664335800000.0,12279.17
1664336700000.0,4785.72
1664337900000.0,15070.51
1664339100000.0,10982.19
1664339700000.0,10491.02
1664340900000.0,11606.77
1664341800000.0,11508.59
1664342400000.0,33964.71
1664343900000.0,5781.77
1664344800000.0,15456.13
1664345400000.0,12327.54
1664346600000.0,10925.78
1664347500000.0,772.74
1664348100000.0,1632.5
1664348700000.0,18942.06
1664349300000.0,17310.67
1664349900000.0,14182.92
1664350800000.0,12233.1
1664351700000.0,11311.0
1664352600000.0,9479.53
1664353800000.0,10161.86
1664355000000.0,10194.0
1664356200000.0,15232.3
1664356500000.0,13017.22
1664356800000.0,28622.17
1664357400000.0,11858.94
1664358300000.0,43239.45
1664359500000.0,23731.31
1664359800000.0,39193.81
1664360100000.0,69091.78
1664360400000.0,126693.92
1664360700000.0,22607.86
1664361000000.0,414.31
1664361300000.0,68750.68
1664361600000.0,28629.28
1664361900000.0,19855.43
1664362200000.0,16818.7
1664362800000.0,15392.41
1664363100000.0,14942.68
1664363400000.0,23946.74
1664364000000.0,10840.43
1664364600000.0,15933.62
1664365200000.0,8945.77
1664366100000.0,33868.35
1664366700000.0,13655.43
1664367300000.0,22687.96
1664367900000.0,5836.54
1664368500000.0,15464.11
1664369100000.0,14315.08
1664369700000.0,17927.14
1664370600000.0,41720.15
1664371200000.0,11022.1
1664371500000.0,26284.15
1664372100000.0,13132.26
1664372400000.0,22760.08
1664372700000.0,5224.2
1664373000000.0,11666.03
1664373300000.0,23438.93
1664373900000.0,3732.96
1664374500000.0,32345.94
1664375100000.0,101926.54
1664375400000.0,27705.17
1664375700000.0,35044.58
1664376000000.0,803.32
1664376300000.0,29885.14
1664376600000.0,16362.22
1664376900000.0,13099.39
1664377200000.0,17067.54
1664377500000.0,16073.08
1664378100000.0,55190.33
1664378700000.0,21405.78
1664379300000.0,7736.49
1664379900000.0,22758.77
1664380500000.0,198257.56
1664381100000.0,11094.15
1664381400000.0,27567.6
1664382000000.0,20151.05
1664382600000.0,13710.17
1664382900000.0,1210.12
1664383500000.0,14992.57
1664384100000.0,13197.49
1664384700000.0,40369.03
1664385000000.0,11249.83
1664385900000.0,17353.66
1664386800000.0,48969.32
1664387400000.0,48404.89
1664387700000.0,15044.34
1664388000000.0,11405.96
1664388300000.0,34621.44
1664388900000.0,31682.72
1664389800000.0,25457.93
1664390100000.0,12044.19
1664390400000.0,12198.7
1664390700000.0,19965.63
1664391600000.0,11901.15
1664392200000.0,11022.22
1664392800000.0,10766.44
1664393700000.0,46886.54
1664394600000.0,11948.61
1664395200000.0,11963.73
1664395800000.0,19430.08
1664396400000.0,11118.65
1664397600000.0,9243.53
1664398500000.0,1985.48
1664400000000.0,109815.59
1664400600000.0,12045.65
1664401200000.0,11762.34
1664402100000.0,10745.71
1664403300000.0,10916.22
1664404200000.0,22551.68
1664405400000.0,21623.83
1664406000000.0,15126.96
1664406900000.0,11946.23
1664408400000.0,13418.91
1664409300000.0,26396.93
1664410200000.0,2957.61
1664411400000.0,16081.52
1664412600000.0,14440.55
1664413500000.0,17448.02
1664414700000.0,20338.95
1664415300000.0,10302.96
1664416500000.0,10294.59
1664417100000.0,21644.01
1664417400000.0,54526.68
1664418000000.0,10960.07
1664418600000.0,18127.4
1664419800000.0,921.67
1664421300000.0,5172.63
1664423100000.0,7530.66
1664424000000.0,12107.05
1664425500000.0,4591.0
1664427000000.0,946.52
1664427900000.0,12598.85
1664429700000.0,10091.55
1664430300000.0,13312.13
1664431200000.0,16199.92
1664432100000.0,12844.98
1664432400000.0,19381.74
1664433000000.0,20969.04
1664433600000.0,11746.62
1664434200000.0,16042.19
1664435100000.0,11293.05
1664435400000.0,9233.67
1664436000000.0,14329.13
1664436900000.0,7066.87
1664437800000.0,13129.33
1664438700000.0,4537.08
1664439600000.0,14000.34
1664440800000.0,13485.2
1664441700000.0,24705.26
1664442600000.0,12504.78
1664443200000.0,16770.98
1664444100000.0,8085.8
1664444700000.0,14372.09
1664445900000.0,10641.13
1664446500000.0,2443.51
1664448000000.0,4132.68
1664449200000.0,11798.96
1664449800000.0,42521.61
1664450400000.0,13018.65
1664451000000.0,7846.98
1664451900000.0,16373.81
1664453100000.0,24093.15
1664453700000.0,10655.42
1664454000000.0,9700.0
1664454600000.0,31949.79
1664454900000.0,57683.41
1664455200000.0,12328.4
1664455500000.0,15627.9
1664456100000.0,14329.42
1664456700000.0,29788.81
1664457000000.0,29663.07
1664457600000.0,14106.92
1664458200000.0,10317.27
1664458500000.0,11396.11
1664458800000.0,30090.17
1664459100000.0,46956.25
1664459400000.0,57185.88
1664459700000.0,19518.02
1664460000000.0,22688.59
1664460300000.0,12380.44
1664460600000.0,12648.95
1664460900000.0,22888.25
1664461200000.0,34924.88
1664461500000.0,5921.94
1664461800000.0,10816.21
1664462100000.0,13391.24
1664462400000.0,220152.42
1664462700000.0,17532.91
1664463000000.0,29560.52
1664463300000.0,18798.2
1664463900000.0,14761.35
1664464200000.0,12604.54
1664464500000.0,43319.58
1664464800000.0,16789.83
1664465100000.0,15638.59
1664465700000.0,15574.86
1664466600000.0,7623.37
1664467200000.0,10904.51
1664467800000.0,10831.36
1664468100000.0,18385.5
1664468700000.0,46105.5
1664469300000.0,136635.85
1664469600000.0,112366.07
1664469900000.0,15725.88
1664470200000.0,19583.97
1664470500000.0,13836.89
1664470800000.0,12276.28
1664471100000.0,12327.42
1664471400000.0,62313.69
1664471700000.0,15376.57
1664472300000.0,11952.19
1664472900000.0,10190.1
1664473800000.0,12632.95
1664474100000.0,10055.99
1664474400000.0,24094.68
1664474700000.0,53489.53
1664475000000.0,14958.76
1664475600000.0,67279.14
1664476200000.0,12782.27
1664476800000.0,11795.75
1664477400000.0,3648.52
1664478000000.0,18554.13
1664478600000.0,16778.3
1664479200000.0,7548.0
1664480100000.0,12518.54
1664481000000.0,11409.45
1664481900000.0,10768.5
1664483700000.0,34691.29
1664484600000.0,11641.05
1664485500000.0,11093.46
1664487600000.0,14406.1
1664489100000.0,10352.95
1664490300000.0,11334.4
1664491800000.0,3712.34
1664493600000.0,28324.65
1664494800000.0,11776.27
1664495400000.0,20074.77
1664496000000.0,12516.39
1664496600000.0,11832.21
1664497800000.0,59399.09
1664498100000.0,20289.23
1664498400000.0,10217.28
1664498700000.0,19250.27
1664499300000.0,12631.51
1664500200000.0,11071.45
1664501400000.0,16486.71
1664502900000.0,22676.01
1664504400000.0,10586.38
1664505000000.0,3009.26
1664506500000.0,13566.14
1664507100000.0,3674.8
1664508600000.0,10377.43
1664510100000.0,15671.18
1664511300000.0,9721.42
1664513100000.0,10007.06
1664514900000.0,3448.42
1664516400000.0,4369.18
1664518200000.0,10306.13
1664519700000.0,2683.22
1664520900000.0,44629.33
1664522100000.0,6711.35
1664522700000.0,2953.29
1664523300000.0,5771.47
1664523900000.0,19087.34
1664524500000.0,12385.88
1664525400000.0,2545.79
1664526600000.0,18805.14
1664528100000.0,11570.22
1664528700000.0,10577.4
1664529900000.0,10139.25
1664531100000.0,6950.31
1664532300000.0,12715.77
1664533500000.0,4021.4
1664534700000.0,11646.6
1664535300000.0,11517.25
1664536500000.0,6083.04
1664537700000.0,20029.55
1664538900000.0,12837.78
1664539500000.0,12408.62
1664539800000.0,563.01
1664540700000.0,41725.47
1664541000000.0,82549.71
1664541300000.0,22842.68
1664541600000.0,56302.61
1664541900000.0,16602.88
1664542500000.0,1417.44
1664543100000.0,5721.61
1664543700000.0,11528.02
1664544600000.0,37379.62
1664544900000.0,13963.03
1664545200000.0,19966.67
1664545500000.0,10183.11
1664545800000.0,13196.37
1664546100000.0,23563.9
1664546400000.0,22661.5
1664546700000.0,21793.95
1664547000000.0,14831.22
1664547300000.0,166.53
1664547600000.0,31697.79
1664548200000.0,35790.86
1664548500000.0,197437.8
1664548800000.0,382.53
1664549100000.0,255116.49
1664549400000.0,30203.04
1664549700000.0,71249.95
1664550000000.0,20843.29
1664550300000.0,82798.57
1664550600000.0,19469.11
1664550900000.0,21186.32
1664551200000.0,16990.89
1664551500000.0,31469.86
1664552100000.0,31453.98
1664552400000.0,15683.89
1664552700000.0,2113.55
1664553000000.0,19661.06
1664553300000.0,11130.76
1664553600000.0,34450.83
1664553900000.0,14596.83
1664554200000.0,18820.93
1664554500000.0,10952.5
1664554800000.0,13386.3
1664555100000.0,110153.22
1664555400000.0,19802.01
1664555700000.0,58839.85
1664556000000.0,19201.12
1664556300000.0,17165.49
1664556900000.0,4310.35
1664557500000.0,6620.95
1664558100000.0,15752.67
1664559000000.0,15925.63
1664559600000.0,13309.29
1664559900000.0,28539.23
1664560500000.0,11326.51
1664561100000.0,56363.69
1664561700000.0,12829.36
1664562300000.0,15569.29
1664563500000.0,14415.08
1664563800000.0,14052.4
1664564700000.0,2325.84
1664565600000.0,883.89
1664566500000.0,41973.2
1664567700000.0,17135.6
1664568000000.0,33875.23
1664568300000.0,46004.0
1664568600000.0,11110.8
1664568900000.0,10986.39
1664569800000.0,11495.17
1664570400000.0,2751.23
1664571000000.0,12245.62
1664572200000.0,13767.92
1664572800000.0,18541.32
1664573400000.0,10696.75
1664574900000.0,19776.41
1664575500000.0,4991.23
1664576100000.0,10272.29
1664577000000.0,4963.79
1664578200000.0,9297.75
1664580000000.0,17504.28
1664580900000.0,13825.79
1664582400000.0,13503.53
1664583900000.0,11992.05
1664584800000.0,1353.7
1664585700000.0,1585.48
1664588100000.0,4513.95
1664590200000.0,10644.49
1664593200000.0,11332.09
1664595300000.0,10090.17
1664598300000.0,754.1
1664600100000.0,11711.61
1664601900000.0,10922.76
1664602200000.0,4552.09
1664603400000.0,10913.95
1664604900000.0,2638.5
1664606100000.0,11806.94
1664608200000.0,12613.71
1664610000000.0,2564.65
1664611500000.0,4771.47
1664613000000.0,4347.72
1664615100000.0,10091.28
1664617200000.0,11148.29
1664619600000.0,6067.33
1664621700000.0,10095.89
1664623500000.0,22036.64
1664623800000.0,7737.21
1664624100000.0,16498.04
1664624700000.0,5651.48
1664625600000.0,10267.47
1664627100000.0,3061.47
1664628600000.0,19025.45
1664630100000.0,13905.23
1664630700000.0,10430.18
1664631900000.0,10876.96
1664634000000.0,10626.44
1664635800000.0,7150.55
1664637600000.0,1725.69
1664639700000.0,11821.66
1664641200000.0,308.49
1664642400000.0,11204.5
1664643300000.0,12990.09
1664645100000.0,16901.71
1664647800000.0,14457.44
1664650200000.0,2698.1
1664652600000.0,12608.9
1664653500000.0,11707.28
1664655000000.0,13637.42
1664657100000.0,6636.32
1664660400000.0,2789.21
1664663100000.0,7268.6
1664665800000.0,10777.71
1664669400000.0,13732.24
1664671800000.0,11566.25
1664673900000.0,10125.13
1664676900000.0,4140.19
1664680200000.0,10370.47
1664682900000.0,7411.9
1664686800000.0,18496.41
1664688900000.0,12403.79
1664689800000.0,13368.96
1664691300000.0,11006.16
1664692500000.0,15413.71
1664694000000.0,14288.8
1664694900000.0,2952.82
1664697000000.0,733.5
1664700000000.0,13444.76
1664703300000.0,13161.4
1664705400000.0,10769.49
1664705700000.0,32160.51
1664706000000.0,14686.68
1664706300000.0,47587.47
1664706900000.0,12050.44
1664707800000.0,3011.14
1664708700000.0,22822.81
1664709600000.0,31365.26
1664710200000.0,10466.42
1664710800000.0,10196.44
1664712000000.0,10388.19
1664712900000.0,13908.82
1664713800000.0,3685.55
1664715600000.0,10692.84
1664717400000.0,3170.93
1664719200000.0,10605.85
1664721000000.0,10540.85
1664722200000.0,12724.45
1664722800000.0,5007.6
1664724300000.0,6979.94
1664726400000.0,22479.89
1664727600000.0,10608.59
1664728500000.0,730.28
1664730300000.0,10876.31
1664733000000.0,10755.8
1664735100000.0,17958.29
1664737500000.0,32233.01
1664737800000.0,11768.91
1664738400000.0,10172.41
1664739600000.0,2717.15
1664741100000.0,10429.77
1664744100000.0,18255.94
1664745600000.0,6672.86
1664747100000.0,9459.72
1664748300000.0,17578.4
1664749200000.0,13255.33
1664749800000.0,14493.45
1664751300000.0,14412.84
1664751900000.0,36363.41
1664752200000.0,12854.08
1664752500000.0,11497.34
1664752800000.0,1492.78
1664753400000.0,45252.54
1664754300000.0,15104.74
1664754900000.0,17987.96
1664755800000.0,32151.14
1664756700000.0,12574.71
1664757900000.0,35429.15
1664759400000.0,12536.26
1664760000000.0,10544.63
1664760900000.0,14673.39
1664761800000.0,14775.21
1664763000000.0,583.48
1664764500000.0,11057.95
1664765700000.0,3881.55
1664767200000.0,13961.45
1664770200000.0,10272.39
1664771700000.0,10585.16
1664773500000.0,4572.18
1664775000000.0,29224.18
1664776200000.0,20111.6
1664776500000.0,14615.29
1664777100000.0,12301.12
1664777700000.0,12627.56
1664778600000.0,13736.0
1664779800000.0,11774.0
1664781000000.0,7461.37
1664781900000.0,10037.7
1664783700000.0,2980.45
1664785500000.0,10117.02
1664787900000.0,3142.56
1664789700000.0,12863.51
1664791200000.0,11417.85
1664793300000.0,450.26
1664794500000.0,4916.73
1664795700000.0,10299.38
1664797500000.0,7212.79
1664798700000.0,11560.2
1664800500000.0,13560.24
1664801700000.0,38268.93
1664802600000.0,13445.83
1664803200000.0,13873.79
1664803800000.0,24860.44
1664804100000.0,2025.66
1664804700000.0,3415.06
1664805300000.0,38925.12
1664805900000.0,10554.37
1664806200000.0,11734.57
1664806800000.0,214461.9
1664807400000.0,6053.46
1664807700000.0,10367.52
1664808000000.0,7285.26
1664808600000.0,15003.13
1664809200000.0,12374.77
1664809800000.0,11667.32
1664810100000.0,4541.39
1664810400000.0,10498.37
1664811000000.0,16046.69
1664811600000.0,3400.66
1664812200000.0,13491.52
1664813100000.0,13182.91
1664814000000.0,11634.11
1664814600000.0,17819.77
1664815800000.0,29882.12
1664816700000.0,12081.48
1664817300000.0,72871.2
1664817900000.0,16140.29
1664818500000.0,10661.25
1664819100000.0,13239.95
1664819700000.0,3028.52
1664820600000.0,24971.78
1664821200000.0,12238.71
1664822100000.0,2907.96
1664823000000.0,15870.82
1664823900000.0,14414.1
1664824200000.0,13408.07
1664824500000.0,12444.79
1664824800000.0,25575.72
1664825400000.0,11534.92
1664826300000.0,13017.24
1664827500000.0,10105.41
1664829000000.0,19420.76
1664830800000.0,10578.89
1664833200000.0,11372.01
1664835300000.0,11264.28
1664837100000.0,38032.65
1664838900000.0,212.33
1664839200000.0,8285.75
1664840100000.0,11336.63
1664841300000.0,23199.12
1664842500000.0,13585.81
1664843100000.0,10732.41
1664844300000.0,12027.98
1664845200000.0,10550.77
1664847300000.0,13296.52
1664849100000.0,4078.17
1664851200000.0,6116.63
1664853300000.0,2934.32
1664854800000.0,5100.63
1664856000000.0,3611.34
1664858100000.0,10357.24
1664859600000.0,19720.73
1664860800000.0,11084.35
1664862000000.0,6275.4
1664864100000.0,14002.55
1664864700000.0,12539.47
1664865000000.0,66387.67
1664865300000.0,7646.54
1664865600000.0,10115.86
1664865900000.0,16883.42
1664866200000.0,10331.07
1664866800000.0,5890.16
1664867100000.0,5268.14
1664867400000.0,14152.61
1664868000000.0,11468.59
1664868300000.0,14310.97
1664868900000.0,5228.93
1664869500000.0,3943.18
1664869800000.0,66794.45
1664870700000.0,30755.55
1664871000000.0,14134.11
1664871300000.0,29878.51
1664871900000.0,7331.85
1664872200000.0,6659.35
1664872800000.0,23292.8
1664873400000.0,11028.65
1664874000000.0,10545.73
1664874600000.0,12846.47
1664874900000.0,4066.89
1664875500000.0,20291.14
1664876400000.0,6518.82
1664877000000.0,10713.18
1664878200000.0,12098.82
1664879100000.0,12324.0
1664880000000.0,14529.42
1664880600000.0,10067.24
1664881200000.0,1240.33
1664882400000.0,14967.78
1664883300000.0,9405.33
1664884500000.0,8174.05
1664885400000.0,13359.4
1664886600000.0,5633.95
1664888100000.0,19211.32
1664888700000.0,5913.9
1664889600000.0,29827.05
1664890500000.0,18017.44
1664890800000.0,9395.99
1664891400000.0,13547.72
1664892000000.0,79444.94
1664892300000.0,3181.98
1664892600000.0,13842.19
1664893200000.0,17623.87
1664893500000.0,23914.37
1664894100000.0,12990.01
1664894700000.0,1278.54
1664895300000.0,13418.46
1664896200000.0,10790.85
1664897100000.0,8743.85
1664898000000.0,10079.34
1664898900000.0,11598.73
1664899800000.0,15491.14
1664900100000.0,14231.39
1664900700000.0,18165.21
1664901300000.0,11526.14
1664902200000.0,363.07
1664903100000.0,11015.44
1664903400000.0,17336.32
1664904000000.0,9218.62
1664904300000.0,11573.13
1664904900000.0,24246.65
1664906100000.0,12726.28
1664906700000.0,11687.14
1664908200000.0,25401.52
1664909400000.0,6337.07
1664909700000.0,10818.65
1664910600000.0,13727.68
1664911800000.0,88480.9
1664913300000.0,14693.8
1664913600000.0,13611.29
1664914200000.0,25233.69
1664915100000.0,81792.54
1664915400000.0,22689.14
1664915700000.0,8469.38
1664916000000.0,73360.57
1664916600000.0,15355.7
1664916900000.0,3807.73
1664917500000.0,11878.74
1664918400000.0,18558.65
1664919600000.0,5870.75
1664920500000.0,10177.32
1664922000000.0,11445.68
1664923500000.0,11683.44
1664924700000.0,25899.13
1664926500000.0,10495.86
1664927700000.0,10298.32
1664928600000.0,15155.38
1664929200000.0,11714.08
1664929500000.0,955.91
1664930700000.0,3407.74
1664932200000.0,14203.07
1664933400000.0,10164.17
1664935200000.0,1457.17
1664937000000.0,10550.69
1664939100000.0,4523.75
1664940900000.0,7784.88
1664943300000.0,17508.65
1664944200000.0,9456.0
1664944800000.0,4364.07
1664946600000.0,3472.28
1664948100000.0,10649.47
1664949600000.0,11044.5
1664950500000.0,13817.22
1664952600000.0,19451.31
1664952900000.0,11599.71
1664953500000.0,10897.5
1664954700000.0,15007.57
1664955900000.0,10284.74
1664957100000.0,17100.2
1664957700000.0,10909.61
1664958000000.0,18681.82
1664958300000.0,3016.24
1664958600000.0,31870.01
1664959200000.0,2071.16
1664960100000.0,10530.34
1664961300000.0,10185.32
1664962800000.0,3378.68
1664964000000.0,3050.48
1664965500000.0,1909.32
1664966400000.0,11531.1
1664968200000.0,10782.82
1664969700000.0,15070.31
1664970000000.0,19299.77
1664970300000.0,11289.36
1664970900000.0,11118.74
1664971800000.0,175.04
1664972400000.0,12144.25
1664973300000.0,10896.59
1664973900000.0,11190.99
1664974800000.0,46731.32
1664975700000.0,20032.1
1664976000000.0,14256.94
1664976600000.0,28730.03
1664976900000.0,10593.85
1664977200000.0,25923.46
1664977500000.0,20809.07
1664977800000.0,9303.47
1664978400000.0,18653.73
1664978700000.0,1201.04
1664979000000.0,16774.65
1664979600000.0,29824.82
1664979900000.0,19188.8
1664980500000.0,66190.94
1664981100000.0,1418.38
1664981400000.0,12992.5
1664982000000.0,11034.22
1664982900000.0,22674.51
1664983500000.0,11543.11
1664984100000.0,16570.33
1664984400000.0,13337.67
1664985000000.0,11034.79
1664985900000.0,44254.44
1664986200000.0,21548.38
1664986500000.0,12868.9
1664986800000.0,12372.74
1664987100000.0,13266.38
1664987700000.0,112239.54
1664988600000.0,18071.24
1664988900000.0,24028.72
1664989500000.0,20905.36
1664990100000.0,13624.07
1664990400000.0,17916.06
1664991000000.0,3456.27
1664991600000.0,11684.2
1664992500000.0,22334.84
1664993400000.0,27864.64
1664994300000.0,12486.4
1664995200000.0,38419.65
1664996400000.0,10617.9
1664996700000.0,12379.63
1664997000000.0,10838.17
1664997600000.0,11091.21
1664998500000.0,16578.15
1664999700000.0,6289.47
1665000600000.0,14599.46
1665001800000.0,15238.57
1665003000000.0,15631.08
1665003600000.0,6513.98
1665004500000.0,17361.31
1665005700000.0,11528.51
1665007200000.0,21447.67
1665008400000.0,1830.48
1665009300000.0,20770.22
1665010500000.0,14031.82
1665011400000.0,3191.47
1665013200000.0,42030.02
1665015000000.0,19147.1
1665015600000.0,15200.76
1665016500000.0,43521.14
1665017400000.0,17009.17
1665018000000.0,18924.72
1665018600000.0,12529.44
1665019800000.0,1359.94
1665021000000.0,46775.91
1665021600000.0,14275.39
1665022200000.0,15299.95
1665022800000.0,3064.04
1665023700000.0,5929.59
1665024600000.0,12038.65
1665025800000.0,22059.37
1665027600000.0,10587.05
1665028800000.0,21312.25
1665029400000.0,15084.4
1665030000000.0,11563.31
1665031200000.0,12617.33
1665032700000.0,19778.81
1665033000000.0,6993.86
1665033600000.0,11798.93
1665034500000.0,11309.32
1665036000000.0,11339.19
1665036300000.0,16363.77
1665037200000.0,10267.23
1665037800000.0,3568.8
1665038700000.0,15107.25
1665039600000.0,5398.02
1665040200000.0,453.79
1665041100000.0,8902.6
1665042600000.0,12715.95
1665043800000.0,17863.37
1665044700000.0,15117.66
1665045300000.0,12757.31
1665046200000.0,8455.55
1665047400000.0,6249.68
1665048900000.0,21169.82
1665050400000.0,7884.56
1665051300000.0,4758.03
1665052800000.0,4188.55
1665054300000.0,11301.5
1665055800000.0,38143.27
1665056400000.0,12819.81
1665057300000.0,28821.45
1665057900000.0,11500.18
1665058200000.0,1724.94
1665059100000.0,49008.71
1665059700000.0,11033.09
1665060300000.0,15122.21
1665060900000.0,20348.46
1665061500000.0,2372.26
1665062100000.0,18013.58
1665062700000.0,11461.2
1665063000000.0,36116.63
1665063300000.0,25076.36
1665063600000.0,16499.08
1665063900000.0,17445.43
1665064200000.0,22318.22
1665064800000.0,32379.86
1665065100000.0,40688.39
1665065400000.0,18869.26
1665065700000.0,2775.2
1665066000000.0,15004.17
1665066300000.0,16345.6
1665066600000.0,9091.86
1665066900000.0,110151.25
1665067500000.0,42292.34
1665067800000.0,10408.43
1665068100000.0,19161.04
1665068700000.0,12252.6
1665069300000.0,51903.96
1665069900000.0,11796.79
1665070800000.0,9394.26
1665071700000.0,10228.23
1665072000000.0,13320.87
1665072300000.0,10872.39
1665072600000.0,21727.44
1665073200000.0,7871.4
1665074100000.0,13615.77
1665075000000.0,12243.09
1665075900000.0,10413.83
1665076800000.0,9187.85
1665077100000.0,11005.87
1665077400000.0,11407.59
1665078300000.0,2654.07
1665079200000.0,10856.53
1665079800000.0,1855.05
1665081000000.0,14913.58
1665082200000.0,621.18
1665083100000.0,7205.52
1665084300000.0,10776.61
1665086100000.0,10071.66
1665087300000.0,3369.09
1665088800000.0,14925.17
1665090900000.0,11623.24
1665091500000.0,10931.1
1665092400000.0,5703.65
1665093300000.0,17544.13
1665093900000.0,10562.8
1665094800000.0,10828.66
1665096300000.0,10316.59
1665097500000.0,8603.3
1665098700000.0,5315.04
1665100500000.0,16495.35
1665101700000.0,7117.56
1665102600000.0,10065.83
1665104400000.0,5844.83
1665106200000.0,10301.75
1665108900000.0,13040.03
1665110700000.0,11737.54
1665113100000.0,11421.12
