timestamp,btc_exchange_netflow
1651650900000.0,14848.4
1651651500000.0,15319.59
1651652100000.0,15193.3
1651652400000.0,15370.78
1651653000000.0,14677.02
1651653600000.0,15360.58
1651654200000.0,14158.76
1651654800000.0,14057.34
1651655100000.0,14979.02
1651655700000.0,14997.45
1651656300000.0,14601.07
1651656900000.0,15197.51
1651657500000.0,15443.94
1651658100000.0,14700.83
1651659000000.0,14279.09
1651659600000.0,15230.88
1651660500000.0,14367.68
1651661400000.0,14312.32
1651662300000.0,14121.54
1651662900000.0,14973.35
1651663800000.0,14804.84
1651665000000.0,14531.85
1651666200000.0,14983.03
1651666500000.0,14695.97
1651667400000.0,15253.62
1651668000000.0,14269.12
1651668900000.0,14802.73
1651669500000.0,14038.87
1651670700000.0,14332.26
1651671300000.0,14473.56
1651672200000.0,14772.34
1651672800000.0,15394.49
1651673100000.0,14573.95
1651673400000.0,14209.82
1651674000000.0,14527.74
1651674900000.0,14148.72
1651675800000.0,14326.14
1651677000000.0,14032.38
1651678200000.0,14229.98
1651679100000.0,14001.27
1651679700000.0,15284.85
1651680600000.0,15264.9
1651681500000.0,15013.36
1651681800000.0,15124.07
1651682100000.0,15468.84
1651682700000.0,14725.92
1651683000000.0,15383.22
1651683900000.0,14607.31
1651684500000.0,14666.82
1651685100000.0,14653.51
1651686000000.0,15025.27
1651686600000.0,15357.3
1651687200000.0,14747.67
1651687500000.0,14540.18
1651687800000.0,14890.2
1651688100000.0,14894.98
1651688400000.0,14950.06
1651688700000.0,15122.25
1651689000000.0,15089.74
1651689300000.0,14059.16
1651689600000.0,14346.91
1651689900000.0,14335.27
1651690200000.0,15454.98
1651690500000.0,15122.73
1651690800000.0,14896.99
1651691100000.0,14815.05
1651691400000.0,14585.23
1651691700000.0,14483.22
1651692000000.0,14287.69
1651692300000.0,14721.4
1651692900000.0,14278.3
1651693500000.0,14576.43
1651693800000.0,14019.61
1651694400000.0,14504.35
1651695000000.0,14604.33
1651695900000.0,15058.65
1651697100000.0,14821.69
1651698900000.0,15233.93
1651700400000.0,15481.51
1651701600000.0,15122.07
1651703400000.0,14538.24
1651704600000.0,14439.82
1651706100000.0,14085.55
1651707900000.0,14181.56
1651709100000.0,15297.82
1651710000000.0,15199.7
1651710900000.0,14962.48
1651713300000.0,14247.58
1651714800000.0,15333.35
1651716900000.0,15213.99
1651719300000.0,15452.97
1651721700000.0,14548.98
1651724100000.0,14068.49
1651726500000.0,15108.86
1651728300000.0,14295.39
1651729500000.0,14636.89
1651731300000.0,14854.87
1651732500000.0,15322.39
1651734300000.0,14423.54
1651736400000.0,14234.08
1651738500000.0,14634.22
1651740300000.0,14173.14
1651741800000.0,14849.35
1651743300000.0,15131.12
1651745700000.0,14816.43
1651747500000.0,14366.19
1651749000000.0,14812.6
1651751100000.0,15377.64
1651752300000.0,15369.16
1651753800000.0,14574.11
1651755900000.0,14950.06
1651757100000.0,14685.06
1651757700000.0,14897.97
1651758300000.0,14290.06
1651758600000.0,14972.69
1651759200000.0,14286.77
1651759500000.0,14490.44
1651759800000.0,14323.86
1651760100000.0,14850.52
1651760400000.0,15033.31
1651760700000.0,15450.66
1651761000000.0,14629.08
1651761300000.0,14333.32
1651761600000.0,15294.85
1651761900000.0,14667.09
1651762200000.0,15252.44
1651762500000.0,15318.29
1651762800000.0,15217.2
1651763100000.0,15510.02
1651763400000.0,15436.54
1651763700000.0,14540.06
1651764000000.0,15255.86
1651764300000.0,14652.02
1651764600000.0,14313.48
1651764900000.0,14871.01
1651765200000.0,15220.84
1651765500000.0,14534.64
1651765800000.0,15337.81
1651766100000.0,14084.93
1651766400000.0,14793.87
1651766700000.0,14609.76
1651767000000.0,14843.29
1651767300000.0,15417.41
1651767600000.0,14664.73
1651767900000.0,15357.56
1651768200000.0,14416.52
1651768500000.0,14514.06
1651768800000.0,14963.32
1651769400000.0,14531.61
1651770000000.0,14478.91
1651770600000.0,14296.9
1651771200000.0,14287.0
1651771800000.0,14677.05
1651772400000.0,14827.0
1651773000000.0,14330.2
1651773300000.0,14703.86
1651773900000.0,14426.9
1651774200000.0,14709.61
1651774800000.0,16025.27
1651775100000.0,14308.26
1651775400000.0,15028.76
1651775700000.0,14222.65
1651776000000.0,14888.06
1651776600000.0,15347.34
1651776900000.0,15160.74
1651777200000.0,14696.7
1651777500000.0,15079.07
1651777800000.0,14626.22
1651778100000.0,15189.37
1651778400000.0,14233.36
1651778700000.0,14955.07
1651779000000.0,14826.38
1651779300000.0,14225.19
1651779600000.0,14278.7
1651779900000.0,14797.33
1651780200000.0,15214.84
1651780500000.0,15292.93
1651780800000.0,14569.55
1651781100000.0,14302.16
1651781700000.0,14857.37
1651782600000.0,14369.88
1651783500000.0,14324.49
1651784400000.0,14195.85
1651785300000.0,14278.56
1651785900000.0,14665.01
1651786800000.0,14855.2
1651788000000.0,14608.37
1651789500000.0,14431.06
1651791300000.0,14684.69
1651792200000.0,14578.18
1651792500000.0,14492.46
1651793100000.0,14405.87
1651794900000.0,14541.35
1651795800000.0,14543.67
1651796700000.0,14277.52
1651798200000.0,14480.67
1651799400000.0,14291.62
1651800600000.0,14417.54
1651802400000.0,15070.19
1651803300000.0,14347.55
1651804200000.0,14487.85
1651805700000.0,15445.03
1651807800000.0,14463.98
1651809600000.0,14592.44
1651810800000.0,14477.24
1651813200000.0,15263.95
1651815300000.0,14591.64
1651817400000.0,14368.73
1651819500000.0,14347.08
1651821300000.0,15443.86
1651822800000.0,15307.71
1651823100000.0,14980.54
1651823400000.0,14422.39
1651823700000.0,15241.08
1651824000000.0,15440.55
1651824300000.0,15309.36
1651824600000.0,14847.26
1651825200000.0,14716.62
1651826100000.0,14085.1
1651827000000.0,15170.47
1651828500000.0,14005.05
1651829400000.0,14294.75
1651830600000.0,14920.8
1651831800000.0,14535.21
1651833300000.0,14210.25
1651833900000.0,14636.77
1651834500000.0,15414.91
1651834800000.0,14256.31
1651835100000.0,14203.31
1651835700000.0,14330.27
1651836300000.0,14098.55
1651836600000.0,15369.52
1651836900000.0,15341.97
1651837200000.0,14178.72
1651837800000.0,14581.87
1651838700000.0,14966.99
1651839600000.0,15244.66
1651840200000.0,15202.56
1651840500000.0,15313.96
1651840800000.0,14235.0
1651841100000.0,14176.31
1651841400000.0,14413.55
1651841700000.0,15225.93
1651842300000.0,14523.88
1651842900000.0,14379.69
1651843500000.0,14429.48
1651844100000.0,14972.05
1651844400000.0,15343.81
1651844700000.0,14367.33
1651845000000.0,14443.8
1651845300000.0,14034.3
1651845600000.0,14572.45
1651845900000.0,14414.27
1651846200000.0,14664.8
1651846500000.0,14851.99
1651846800000.0,15293.04
1651847100000.0,15306.2
1651847400000.0,14310.75
1651847700000.0,15253.36
1651848000000.0,15170.5
1651848300000.0,14149.07
1651848600000.0,14500.08
1651849200000.0,15091.47
1651849800000.0,14377.12
1651850400000.0,15398.44
1651850700000.0,14233.26
1651851000000.0,14877.89
1651851300000.0,15105.81
1651851600000.0,14188.57
1651852200000.0,14465.46
1651852500000.0,14960.12
1651853100000.0,15298.32
1651853700000.0,15362.9
1651854300000.0,15438.32
1651855200000.0,14312.2
1651856100000.0,15183.08
1651857300000.0,14931.0
1651858200000.0,14912.28
1651859100000.0,15036.11
1651859700000.0,14337.83
1651860600000.0,15302.33
1651861500000.0,14197.04
1651862700000.0,14784.82
1651863600000.0,14052.7
1651864800000.0,14693.58
1651865700000.0,14528.89
1651866300000.0,14422.2
1651867200000.0,15180.54
1651868700000.0,15311.46
1651870500000.0,14697.33
1651872600000.0,14443.03
1651875000000.0,14313.81
1651877100000.0,14397.25
1651878300000.0,15054.28
1651880100000.0,14290.82
1651882200000.0,14108.13
1651883700000.0,14733.43
1651887300000.0,14388.72
1651890600000.0,15464.09
1651894200000.0,14163.25
1651896000000.0,14632.91
1651897500000.0,15113.01
1651899600000.0,14778.6
1651901100000.0,14409.98
1651903800000.0,15121.5
1651906500000.0,14419.06
1651909200000.0,14756.51
1651911000000.0,14164.9
1651911900000.0,14519.29
1651913700000.0,15367.76
1651916100000.0,15302.4
1651919100000.0,14366.18
1651920300000.0,14610.5
1651922400000.0,14976.72
1651924500000.0,14361.7
1651927200000.0,15240.16
1651929000000.0,14634.33
1651929600000.0,14555.93
1651931700000.0,14652.84
1651934700000.0,14559.64
1651937100000.0,14138.28
1651939500000.0,15106.74
1651943100000.0,14232.4
1651945800000.0,14168.31
1651948800000.0,14600.55
1651951800000.0,14551.95
1651954500000.0,14654.36
1651955700000.0,15245.14
1651957800000.0,15163.35
1651958100000.0,14926.0
1651958400000.0,15196.67
1651958700000.0,14229.4
1651959300000.0,15169.25
1651959900000.0,14738.95
1651960500000.0,15194.32
1651960800000.0,14412.66
1651961100000.0,15192.83
1651962000000.0,14158.08
1651962900000.0,15130.81
1651963800000.0,14186.5
1651964100000.0,14830.97
1651964400000.0,15484.14
1651964700000.0,15356.16
1651965300000.0,14304.95
1651965600000.0,14128.66
1651966200000.0,15278.22
1651966500000.0,14001.06
1651967400000.0,14029.89
1651968300000.0,14572.91
1651969200000.0,15040.58
1651969800000.0,15184.3
1651971000000.0,14115.09
1651971600000.0,15245.52
1651972500000.0,14642.79
1651973100000.0,14021.7
1651974300000.0,14729.65
1651974900000.0,15233.5
1651975500000.0,15011.89
1651975800000.0,15117.62
1651976100000.0,15470.76
1651976400000.0,15351.61
1651977000000.0,14746.28
1651977300000.0,14184.27
1651977900000.0,14487.36
1651978500000.0,14086.59
1651978800000.0,15331.55
1651979400000.0,14095.7
1651979700000.0,15263.62
1651980300000.0,14087.03
1651980900000.0,14995.79
1651981800000.0,14905.63
1651982700000.0,15347.73
1651983600000.0,15451.51
1651984500000.0,15075.51
1651985700000.0,14115.89
1651986600000.0,14992.14
1651988100000.0,14169.81
1651989900000.0,14158.98
1651990500000.0,14333.54
1651991700000.0,15395.45
1651992600000.0,14588.28
1651993200000.0,15381.03
1651994100000.0,14170.04
1651995300000.0,14483.29
1651996500000.0,14833.69
1651997700000.0,14775.61
1651998600000.0,14840.08
1651999800000.0,15020.93
1652001000000.0,14873.08
1652002500000.0,15094.58
1652004300000.0,14556.18
1652005500000.0,14794.9
1652007000000.0,14498.91
1652008200000.0,14553.96
1652009700000.0,15218.87
1652011500000.0,15496.8
1652013000000.0,14090.51
1652014500000.0,14780.02
1652015700000.0,15219.23
1652016600000.0,14480.08
1652017500000.0,14217.9
1652018400000.0,15019.76
1652018700000.0,14500.34
1652019600000.0,15006.31
1652020800000.0,15494.63
1652021400000.0,15249.14
1652022600000.0,14147.97
1652024100000.0,14170.0
1652025300000.0,14214.82
1652025900000.0,14589.77
1652026800000.0,15484.31
1652027700000.0,14713.78
1652028600000.0,16619.54
1652029500000.0,15280.73
1652029800000.0,14648.83
1652030100000.0,14134.89
1652030400000.0,14487.39
1652030700000.0,14743.69
1652031000000.0,14129.6
1652031300000.0,14279.1
1652031900000.0,15169.12
1652032500000.0,14096.14
1652033100000.0,15172.67
1652033700000.0,15395.64
1652034300000.0,14925.32
1652034900000.0,14787.02
1652035200000.0,14153.47
1652035800000.0,14755.58
1652037000000.0,14163.76
1652037600000.0,15038.81
1652039100000.0,15165.72
1652040900000.0,14561.53
1652042100000.0,14903.01
1652042700000.0,14735.73
1652043600000.0,15194.2
1652044800000.0,15408.37
1652046000000.0,15393.4
1652047500000.0,14798.27
1652048100000.0,15131.02
1652049600000.0,15214.36
1652051100000.0,14165.99
1652052900000.0,14375.6
1652054100000.0,14113.88
1652054700000.0,15192.33
1652055900000.0,14697.85
1652057400000.0,14086.69
1652059200000.0,15218.7
1652061000000.0,15275.94
1652061900000.0,14061.85
1652062500000.0,16934.24
1652063400000.0,14837.82
1652063700000.0,14675.25
1652064000000.0,15353.62
1652064600000.0,15345.36
1652064900000.0,14229.43
1652065200000.0,15117.75
1652065800000.0,15371.08
1652066400000.0,14587.41
1652066700000.0,15223.67
1652067600000.0,14728.25
1652068200000.0,14670.44
1652069400000.0,14190.15
1652070000000.0,14188.33
1652071200000.0,15233.56
1652072700000.0,14374.01
1652073900000.0,15334.35
1652075100000.0,15150.24
1652076300000.0,14525.33
1652076900000.0,14780.1
1652077800000.0,14956.39
1652078700000.0,15397.02
1652079900000.0,14093.22
1652080800000.0,14828.7
1652081700000.0,14470.07
1652083200000.0,14860.53
1652084400000.0,14559.1
1652085000000.0,15173.32
1652085300000.0,14379.48
1652085600000.0,14463.57
1652086200000.0,14327.24
1652086500000.0,15144.79
1652086800000.0,15437.71
1652087400000.0,14065.47
1652088000000.0,15042.26
1652088900000.0,14947.61
1652089500000.0,15438.75
1652090400000.0,14478.91
1652091300000.0,14621.2
1652091900000.0,15282.67
1652092200000.0,14594.06
1652092500000.0,15498.11
1652092800000.0,14822.71
1652093100000.0,15141.68
1652093400000.0,14114.91
1652093700000.0,15083.47
1652094000000.0,15469.87
1652094300000.0,14012.8
1652094600000.0,15379.22
1652095200000.0,14781.94
1652095500000.0,14997.96
1652095800000.0,15374.03
1652096400000.0,15047.25
1652097000000.0,14786.22
1652097300000.0,14340.46
1652097600000.0,14894.96
1652098200000.0,14513.42
1652098500000.0,14440.4
1652099400000.0,15440.01
1652100000000.0,14749.44
1652100900000.0,15366.2
1652101200000.0,15498.27
1652101800000.0,15412.84
1652102700000.0,14945.61
1652103300000.0,14628.02
1652103600000.0,15058.28
1652103900000.0,14849.75
1652104200000.0,15329.41
1652104500000.0,14158.71
1652105100000.0,15264.72
1652105400000.0,14041.73
1652105700000.0,15011.54
1652106300000.0,14555.14
1652106600000.0,14635.87
1652106900000.0,14627.34
1652107200000.0,15236.13
1652107500000.0,14718.71
1652107800000.0,14879.18
1652108100000.0,15295.89
1652108400000.0,15223.81
1652108700000.0,14183.64
1652109000000.0,14306.97
1652109300000.0,15467.16
1652109900000.0,14177.32
1652110200000.0,15246.46
1652110500000.0,14447.77
1652110800000.0,15316.19
1652111100000.0,15038.82
1652111700000.0,14894.17
1652112300000.0,15054.32
1652112600000.0,15236.23
1652113200000.0,15256.53
1652113800000.0,15119.11
1652114400000.0,15145.97
1652114700000.0,14775.22
1652115000000.0,14994.25
1652115300000.0,14823.48
1652115600000.0,16787.7
1652115900000.0,15426.14
1652116200000.0,14671.48
1652116500000.0,14838.64
1652116800000.0,14264.84
1652117100000.0,15499.73
1652117400000.0,15449.12
1652117700000.0,14989.17
1652118000000.0,15216.49
1652118600000.0,16382.45
1652118900000.0,14653.34
1652119200000.0,14134.8
1652119500000.0,14213.58
1652119800000.0,15285.2
1652120100000.0,14822.26
1652120400000.0,14710.04
1652120700000.0,14896.77
1652121000000.0,14986.07
1652121300000.0,15859.82
1652121600000.0,14835.38
1652121900000.0,14188.85
1652122200000.0,14122.29
1652122500000.0,15087.92
1652122800000.0,14919.19
1652123100000.0,14544.55
1652123400000.0,15156.24
1652123700000.0,14234.9
1652124000000.0,15014.51
1652124300000.0,14067.0
1652124600000.0,14760.87
1652124900000.0,15335.98
1652125200000.0,14530.74
1652125500000.0,14122.27
1652125800000.0,15120.65
1652126100000.0,15043.31
1652126400000.0,14852.5
1652126700000.0,14108.42
1652127000000.0,14780.11
1652127300000.0,15542.99
1652127600000.0,14442.0
1652127900000.0,15129.73
1652128200000.0,14372.84
1652128500000.0,16430.96
1652128800000.0,15303.96
1652129100000.0,14257.56
1652129400000.0,14710.73
1652129700000.0,16458.5
1652130000000.0,14496.11
1652130300000.0,14570.54
1652130600000.0,14041.03
1652130900000.0,14039.26
1652131500000.0,14778.19
1652132400000.0,14024.52
1652133000000.0,15599.68
1652133600000.0,14090.35
1652133900000.0,14513.9
1652134200000.0,14212.77
1652134500000.0,14388.86
1652135100000.0,14723.95
1652135700000.0,14536.24
1652136600000.0,14349.51
1652137200000.0,14211.37
1652137800000.0,14488.79
1652138100000.0,14696.65
1652138700000.0,14569.03
1652139000000.0,14007.96
1652139300000.0,15647.04
1652139900000.0,14403.5
1652140200000.0,14887.03
1652140800000.0,15246.66
1652141100000.0,14120.69
1652141400000.0,15007.13
1652141700000.0,15291.72
1652142000000.0,14510.61
1652142300000.0,14387.78
1652142600000.0,15150.23
1652142900000.0,14631.95
1652143200000.0,15395.07
1652143500000.0,14874.75
1652143800000.0,14830.87
1652144100000.0,14618.97
1652144400000.0,15413.88
1652144700000.0,14033.25
1652145000000.0,16924.34
1652145300000.0,14580.17
1652145600000.0,14572.59
1652146200000.0,14717.99
1652146500000.0,14616.58
1652147100000.0,15279.79
1652147400000.0,15198.5
1652147700000.0,15448.7
1652148300000.0,15073.47
1652148900000.0,14906.43
1652149500000.0,15428.25
1652149800000.0,15049.93
1652150400000.0,15305.65
1652151000000.0,14615.53
1652151600000.0,15454.45
1652152200000.0,14881.74
1652152800000.0,14265.1
1652153400000.0,14519.01
1652154300000.0,15318.47
1652154900000.0,14475.79
1652155500000.0,14629.49
1652156100000.0,14883.49
1652156700000.0,14527.33
1652157300000.0,15369.95
1652157900000.0,14192.73
1652158500000.0,15315.54
1652158800000.0,15005.71
1652159400000.0,14528.37
1652160000000.0,15234.08
1652160600000.0,15341.07
1652161200000.0,14109.02
1652161800000.0,15233.41
1652162100000.0,14219.06
1652162400000.0,15078.33
1652163000000.0,14520.24
1652163300000.0,14001.02
1652163600000.0,15121.46
1652163900000.0,14891.85
1652164200000.0,15264.6
1652164500000.0,15368.06
1652164800000.0,15102.51
1652165100000.0,14226.31
1652165400000.0,15101.37
1652165700000.0,15234.9
1652166000000.0,14568.77
1652166300000.0,15142.09
1652166900000.0,14394.07
1652167500000.0,15274.73
1652168100000.0,15211.92
1652168700000.0,14805.73
1652169300000.0,14292.78
1652169900000.0,15208.27
1652170200000.0,15491.42
1652170500000.0,14717.32
1652170800000.0,14166.28
1652171400000.0,14707.61
1652171700000.0,14247.41
1652172300000.0,14730.86
1652172900000.0,15278.07
1652173500000.0,14797.76
1652174100000.0,15463.48
1652174700000.0,14027.25
1652175000000.0,14851.72
1652175300000.0,15397.83
1652175600000.0,14165.62
1652175900000.0,14043.47
1652176500000.0,14122.62
1652176800000.0,14436.77
1652177100000.0,15168.49
1652177700000.0,15020.91
1652178000000.0,14931.69
1652178300000.0,14361.43
1652179200000.0,14449.35
1652180100000.0,14385.3
1652181000000.0,15392.08
1652181600000.0,15141.42
1652182200000.0,14196.52
1652182800000.0,14096.56
1652183400000.0,14216.25
1652184300000.0,15320.32
1652184900000.0,14527.11
1652185500000.0,15087.78
1652186400000.0,14560.8
1652186700000.0,15033.53
1652187300000.0,14735.29
1652187900000.0,15194.12
1652188500000.0,14219.63
1652188800000.0,14914.82
1652189400000.0,15230.55
1652189700000.0,15154.35
1652190000000.0,14628.7
1652190300000.0,14701.28
1652190600000.0,14280.72
1652190900000.0,14056.69
1652191500000.0,14728.29
1652191800000.0,14230.56
1652192100000.0,15317.51
1652192400000.0,14889.38
1652193000000.0,14965.79
1652193300000.0,15499.0
1652193600000.0,14060.56
1652193900000.0,14845.66
1652194200000.0,14009.29
1652194500000.0,14776.54
1652194800000.0,15374.44
1652195100000.0,14722.26
1652195400000.0,14048.41
1652195700000.0,14171.31
1652196000000.0,14904.59
1652196300000.0,14156.15
1652196900000.0,15483.13
1652197200000.0,14809.32
1652197500000.0,15171.58
1652198100000.0,15414.15
1652198700000.0,15089.12
1652199300000.0,14040.09
1652199900000.0,14031.04
1652200500000.0,14454.94
1652201100000.0,15037.15
1652201700000.0,15298.43
1652202300000.0,15009.77
1652202900000.0,14885.02
1652203800000.0,14329.54
1652204100000.0,14041.76
1652204400000.0,15316.45
1652205000000.0,14827.22
1652205900000.0,14860.18
1652206800000.0,14127.44
1652207400000.0,15301.16
1652208300000.0,14579.32
1652209200000.0,15191.92
1652210100000.0,14966.08
1652210700000.0,14513.07
1652211600000.0,15070.38
1652212500000.0,14980.46
1652213700000.0,14532.32
1652214600000.0,14173.04
1652215200000.0,15474.99
1652216100000.0,15200.95
1652216700000.0,15406.06
1652217300000.0,15281.35
1652218200000.0,16731.39
1652218800000.0,14020.29
1652219100000.0,15299.4
1652219700000.0,15410.08
1652220000000.0,15268.67
1652220300000.0,14733.85
1652220600000.0,15195.59
1652220900000.0,15273.04
1652221500000.0,14521.49
1652222100000.0,14737.91
1652222700000.0,14162.19
1652223300000.0,14479.78
1652223600000.0,14339.78
1652223900000.0,14573.68
1652224200000.0,14014.46
1652224800000.0,14393.13
1652225400000.0,15149.82
1652226300000.0,15147.2
1652227500000.0,14854.13
1652228100000.0,14649.36
1652228700000.0,14904.92
1652229900000.0,14228.28
1652230800000.0,15012.96
1652231700000.0,15051.29
1652232900000.0,15029.84
1652233800000.0,14656.45
1652234700000.0,14313.55
1652235600000.0,14571.76
1652235900000.0,14665.0
1652236200000.0,14144.0
1652236800000.0,14789.75
1652237700000.0,15256.25
1652238300000.0,15438.9
1652238900000.0,14304.49
1652239800000.0,14848.78
1652241000000.0,15277.83
1652242200000.0,14537.41
1652243100000.0,14308.17
1652244000000.0,14575.6
1652244900000.0,14089.68
1652245800000.0,14935.85
1652246100000.0,15042.91
1652246400000.0,15475.61
1652247000000.0,14913.31
1652247600000.0,15273.7
1652248500000.0,14775.04
1652249700000.0,15447.19
1652250600000.0,16734.72
1652251500000.0,16844.51
1652252100000.0,14677.1
1652252400000.0,14587.75
1652252700000.0,14013.34
1652253000000.0,14989.87
1652253300000.0,14902.66
1652253600000.0,14098.58
1652254200000.0,16888.56
1652254800000.0,14369.61
1652255100000.0,14649.13
1652255400000.0,14102.26
1652256000000.0,14233.83
1652256300000.0,14904.29
1652256900000.0,15128.11
1652257200000.0,14025.66
1652257500000.0,14094.94
1652258100000.0,14098.45
1652258400000.0,14033.08
1652259000000.0,14730.11
1652259300000.0,14583.19
1652259600000.0,14500.69
1652259900000.0,14493.86
1652260500000.0,14512.85
1652261100000.0,14696.6
1652261400000.0,15183.55
1652261700000.0,14360.44
1652262000000.0,14789.11
1652262600000.0,14056.39
1652263200000.0,14903.48
1652263500000.0,15355.47
1652264100000.0,14927.53
1652264400000.0,15101.17
1652265000000.0,14619.24
1652265600000.0,14395.89
1652266500000.0,15585.69
1652267100000.0,14268.99
1652267400000.0,14475.12
1652268000000.0,15165.11
1652268600000.0,14432.05
1652269500000.0,14417.87
1652270100000.0,15309.26
1652270700000.0,14211.46
1652271300000.0,14287.2
1652271900000.0,15931.32
1652272500000.0,14141.14
1652272800000.0,14148.84
1652273100000.0,16217.84
1652273400000.0,14522.04
1652273700000.0,16760.74
1652274000000.0,14045.12
1652274300000.0,15375.43
1652274600000.0,15012.88
1652274900000.0,14387.14
1652275200000.0,15114.67
1652275500000.0,14118.15
1652275800000.0,14771.41
1652276100000.0,14744.2
1652276400000.0,14191.85
1652276700000.0,15419.02
1652277000000.0,15550.67
1652277300000.0,15017.99
1652277600000.0,14206.28
1652277900000.0,14374.27
1652278200000.0,15739.16
1652278500000.0,15400.41
1652278800000.0,14675.26
1652279100000.0,14561.2
1652279400000.0,14124.34
1652279700000.0,14594.65
1652280000000.0,14037.86
1652280300000.0,15415.67
1652280600000.0,14007.3
1652280900000.0,15181.22
1652281200000.0,14283.32
1652281500000.0,14379.84
1652281800000.0,14359.24
1652282100000.0,14446.34
1652282400000.0,14954.99
1652283000000.0,14493.2
1652283300000.0,14910.33
1652283600000.0,15389.9
1652284200000.0,15175.27
1652284500000.0,14013.0
1652284800000.0,15077.32
1652285400000.0,14583.46
1652285700000.0,14766.69
1652286300000.0,14624.3
1652286900000.0,14071.41
1652287500000.0,15887.67
1652288100000.0,14013.9
1652288400000.0,14049.81
1652288700000.0,14496.34
1652289000000.0,14147.57
1652289600000.0,15796.01
1652290200000.0,15458.99
1652290500000.0,14315.05
1652290800000.0,14035.85
1652291100000.0,14840.32
1652291400000.0,15063.01
1652291700000.0,14639.73
1652292000000.0,14286.3
1652292300000.0,14764.57
1652292900000.0,15244.77
1652293500000.0,14773.2
1652293800000.0,15030.48
1652294400000.0,14467.01
1652295000000.0,14274.7
1652295600000.0,14316.46
1652296200000.0,14829.23
1652296800000.0,14019.9
1652297100000.0,14192.93
1652297700000.0,14469.73
1652298000000.0,14374.92
1652298300000.0,15298.45
1652298600000.0,14644.57
1652298900000.0,14229.0
1652299500000.0,15127.65
1652300100000.0,14416.22
1652300400000.0,14603.35
1652300700000.0,14313.55
1652301300000.0,14980.82
1652301900000.0,15841.06
1652302500000.0,15442.48
1652302800000.0,15247.57
1652303100000.0,14547.2
1652303400000.0,15292.35
1652303700000.0,14024.54
1652304000000.0,16963.64
1652304600000.0,14657.36
1652304900000.0,14119.08
1652305200000.0,15447.8
1652305800000.0,14459.18
1652306100000.0,15046.36
1652306700000.0,15205.78
1652307000000.0,14739.94
1652307300000.0,15124.68
1652307900000.0,15972.21
1652308500000.0,14790.35
1652309100000.0,14844.92
1652309700000.0,15368.5
1652310300000.0,14926.57
1652310900000.0,15372.97
1652311500000.0,15278.8
1652312400000.0,15264.1
1652313000000.0,14566.11
1652313900000.0,14930.1
1652314500000.0,15170.71
1652315100000.0,14539.79
1652315400000.0,14279.83
1652315700000.0,14222.01
1652316000000.0,15436.04
1652316300000.0,14809.68
1652316900000.0,14081.3
1652317500000.0,14123.29
1652318400000.0,14647.51
1652319000000.0,15403.6
1652319900000.0,16854.07
1652320800000.0,14467.17
1652321100000.0,15007.44
1652321700000.0,15127.41
1652322600000.0,14467.63
1652323200000.0,15480.72
1652323500000.0,14503.73
1652324100000.0,14074.5
1652325000000.0,14581.51
1652325300000.0,14023.59
1652325900000.0,15033.16
1652326500000.0,14896.58
1652327100000.0,14452.26
1652327700000.0,14699.8
1652328000000.0,14288.08
1652328300000.0,16195.64
1652328900000.0,14366.51
1652329200000.0,16534.25
1652329500000.0,14061.52
1652329800000.0,14332.23
1652330100000.0,14438.28
1652330400000.0,15393.83
1652331000000.0,14861.6
1652331600000.0,14979.85
1652331900000.0,15558.24
1652332200000.0,15373.31
1652332500000.0,14204.49
1652332800000.0,14134.78
1652333100000.0,15372.81
1652333400000.0,14876.33
1652333700000.0,15341.13
1652334000000.0,15143.9
1652334300000.0,16464.86
1652334600000.0,15141.56
1652334900000.0,15206.99
1652335200000.0,15343.55
1652335500000.0,14845.92
1652335800000.0,15047.15
1652336100000.0,14144.17
1652336400000.0,15221.34
1652337000000.0,14108.61
1652337300000.0,16803.09
1652337600000.0,14595.81
1652337900000.0,15038.9
1652338200000.0,16748.24
1652338800000.0,15366.97
1652339100000.0,14588.41
1652339400000.0,14967.43
1652340000000.0,15423.94
1652340300000.0,14311.88
1652340600000.0,15608.28
1652340900000.0,14708.99
1652341200000.0,14308.16
1652341500000.0,14606.82
1652341800000.0,15434.39
1652342100000.0,15308.94
1652342400000.0,14475.9
1652342700000.0,14761.9
1652343300000.0,15348.25
1652343900000.0,16270.24
1652344500000.0,14607.27
1652344800000.0,15386.72
1652345100000.0,15193.34
1652345400000.0,15245.67
1652345700000.0,14066.19
1652346000000.0,15051.33
1652346600000.0,14509.41
1652347200000.0,14304.64
1652347500000.0,14799.94
1652348100000.0,14551.74
1652349000000.0,14971.77
1652349600000.0,14171.42
1652350200000.0,14198.36
1652350500000.0,14810.47
1652351100000.0,15130.35
1652351700000.0,15167.36
1652352300000.0,14747.1
1652352900000.0,14729.6
1652353500000.0,14337.2
1652354100000.0,14095.23
1652354700000.0,16312.54
1652355300000.0,14300.04
1652355900000.0,15222.41
1652356200000.0,15039.66
1652356500000.0,16576.23
1652357100000.0,14775.42
1652357400000.0,14358.52
1652357700000.0,14484.88
1652358300000.0,14587.45
1652358900000.0,15266.18
1652359200000.0,15190.76
1652359500000.0,14782.15
1652360100000.0,14251.07
1652360700000.0,15353.5
1652361300000.0,15173.83
1652361900000.0,16358.87
1652362500000.0,14279.84
1652362800000.0,14780.77
1652363100000.0,14346.34
1652363400000.0,14838.59
1652363700000.0,15666.59
